,分词,计数
2716,看得出来,18
3092,电影票,18
3437,续集,18
3581,时长,18
4047,日式,18
4154,b,18
4404,初恋,18
4559,邪恶,18
5067,服务,18
5248,作者,18
5376,精准,18
5817,位置,18
5943,中年,18
6629,神奇,18
7636,有鬼,18
7790,编,18
8592,多一星,18
8701,小孩子,18
8781,占,18
9070,劲,18
9179,敏感,18
9322,碰撞,18
9591,奇门遁甲,18
10378,成片,18
10644,美女,18
11195,擅长,18
11335,想着,18
12001,杂糅,18
12871,影后,18
13747,奇妙,18
14627,拥抱,18
14834,公路,18
14896,老人,18
15333,说出,18
16253,漏洞百出,18
17185,谈,18
17403,功底,18
17618,张译,18
18146,沒有,18
18294,遗产,18
18638,還是,18
18828,屎,18
19312,坏,18
19478,赶紧,18
20132,飞行,18
20182,刚刚,18
20253,隐藏,18
20800,少有,18
20829,要说,18
21161,符号,18
21179,放到,18
21257,提供,18
21577,日,18
22136,打分,18
22305,改,18
22438,70,18
22535,年度,18
22730,好奇,18
23555,生,18
23620,教育,18
23691,关怀,18
23757,贝尔,18
24101,骂,18
24318,婚礼,18
25100,打着,18
25136,表白,18
25271,夸,18
25322,笑话,18
25336,破,18
25384,相爱,18
25749,眼前,18
26237,讲得,18
27249,拉满,18
27414,倒叙,18
27422,真不错,18
27588,星给,18
27790,千玺,18
28655,姐姐,18
188,舞蹈,17
251,生死,17
578,不差,17
799,走进,17
984,打乱,17
1090,戏码,17
1228,指,17
1598,害怕,17
1621,砸,17
1627,危机,17
2707,兔子,17
2939,政治,17
3066,倒数,17
3237,一般般,17
3650,立,17
3706,下次,17
3780,AI,17
4036,讨喜,17
4557,善良,17
4665,阵容,17
4913,要死,17
5276,童年,17
5552,思维,17
5594,郭,17
6368,收尾,17
6527,歌,17
6851,秘密,17
7331,几位,17
7666,低分,17
8174,影,17
8556,围绕,17
9198,参与,17
9200,患者,17
9863,主流,17
10435,太差,17
10437,只想,17
10640,别扭,17
11168,语,17
11551,有限,17
11933,倍速,17
12080,至极,17
12086,少见,17
12740,串联,17
12910,剧集,17
13049,孤独,17
13061,抖,17
13066,眼中,17
14059,绝,17
14301,人群,17
14679,批判,17
15554,只不过,17
15619,当代,17
15979,吃饭,17
16714,逃脱,17
16880,张嘴,17
16980,发出,17
16999,恩仇,17
17057,记,17
17325,答辩,17
17672,闪回,17
17991,焦虑,17
18106,自卑,17
18179,流水线,17
18322,动漫,17
18343,祝福,17
18516,嫌疑人,17
18607,接近,17
18650,少女,17
18988,欲望,17
19510,二维,17
19772,两段,17
20033,插曲,17
20421,大赛,17
21071,舔,17
21148,MV,17
21342,低幼,17
21600,爱看,17
21903,无力,17
22173,超越,17
22317,档期,17
22488,构建,17
23026,红,17
23061,好人,17
23191,喜剧之王,17
23382,建筑,17
23724,台,17
23962,感染力,17
24399,辛云来,17
24519,一会,17
24552,晦气,17
26205,喜剧电影,17
26499,侠,17
26769,光环,17
26832,他俩,17
27263,真人,17
27606,错位,17
28247,不易,17
28448,嗑,17
28514,3d,17
28616,热爱,17
57,面,16
590,老婆,16
933,6.5,16
958,退钱,16
1106,霸凌,16
1351,平凡,16
1549,剩,16
1712,医院,16
2455,零,16
2554,嗨,16
2616,终究,16
2628,级别,16
2918,保留,16
3007,尺度,16
3169,杨杏,16
3464,背,16
3895,足,16
4010,叶彤,16
4148,仅,16
4195,老板,16
4312,多重,16
4339,危险,16
4454,穿越,16
4653,拒绝,16
4816,嘴,16
5172,道德,16
5633,垮,16
5721,号,16
5767,人文,16
5804,同一个,16
5816,暴露,16
5924,最烂,16
5999,侠义,16
6084,分数,16
6444,满满的,16
6932,广告,16
7253,冒险,16
7344,大段,16
7594,boss,16
7597,力,16
7712,听说,16
7934,看吧,16
7965,一家,16
8029,遇见,16
8122,潮汕人,16
8204,忘,16
10126,全剧,16
10483,围巾,16
10524,面瘫,16
12081,消失,16
12667,好好看,16
12760,程序员,16
12877,技法,16
12911,顺畅,16
13295,天幕,16
13341,爱好者,16
13917,依托,16
14230,催泪,16
14493,冷静,16
14672,立场,16
14685,层次,16
14801,意料之中,16
15020,一首,16
15121,报,16
15129,善恶,16
15246,互联网,16
15990,半个,16
16189,没看,16
16429,刚看,16
16775,可乐,16
17016,丧气,16
17193,该片,16
17237,一贯,16
17412,嗦,16
17497,眼,16
17789,避雷,16
18107,结婚,16
18116,三次,16
18255,动容,16
18396,红色,16
18508,享受,16
18693,舞台剧,16
19671,线索,16
19674,逐梦,16
20018,灵气,16
20582,大学,16
20840,辛苦,16
20869,错误,16
21176,诸多,16
21587,出身,16
21743,资源,16
21848,｜,16
22166,看个,16
22194,光明,16
22342,互换,16
22582,圆满,16
22585,抛开,16
22593,教父,16
22606,友谊,16
23240,独白,16
23257,全家,16
23304,不出,16
23524,菜,16
23873,易,16
23924,这件,16
23961,房子,16
24608,俗,16
24999,直白,16
25118,乏善可陈,16
25329,未,16
25477,复古,16
25906,叙述,16
26008,快意,16
26333,不知所云,16
26396,不配,16
26585,长得,16
26669,连环,16
26900,青涩,16
27221,王菊,16
27722,衔接,16
28181,21,16
28194,陈嘉上,16
18,精良,15
302,张家辉,15
405,种种,15
1279,一座,15
1340,一碗,15
1390,感同身受,15
1556,大声,15
1995,稀烂,15
2199,事实,15
2372,二刷,15
2524,那部,15
2855,运镜,15
2861,南京,15
3378,赚,15
3575,瑕不掩瑜,15
3766,想象力,15
3899,补,15
3983,无限,15
4081,久,15
4518,放松,15
5084,电视,15
5260,男朋友,15
5366,保障,15
5413,剧粉,15
5786,沟通,15
6448,手段,15
6506,糊弄,15
6507,朴素,15
6644,雨夜,15
6774,抄袭,15
6985,几分,15
7162,断网,15
7175,满,15
7298,伦理,15
7810,成就,15
7979,窒息,15
8004,狙击,15
8576,爱国,15
8667,媒体,15
8872,玩意儿,15
9571,一度,15
9935,尾,15
10025,捏,15
10371,常见,15
10838,炸,15
10955,C,15
11450,深,15
12451,脚趾,15
12681,动物,15
12931,半天,15
12940,栋,15
13379,高中生,15
13479,混,15
13661,薄弱,15
13724,相关,15
13769,丽姐,15
13905,注定,15
14036,过度,15
14266,区,15
14770,常远,15
15110,机器,15
15276,耐看,15
15310,A,15
15451,前提,15
15482,持续,15
15516,网,15
15525,鲜明,15
16033,與,15
16129,性别,15
16133,贯穿,15
16509,顺便,15
16543,主旨,15
16746,合作,15
17146,目中无人,15
17461,拙劣,15
17953,素人,15
17965,经验,15
17970,战记,15
18472,圆,15
18848,网剧,15
19425,作文,15
19680,标签,15
20039,渴望,15
20140,春夏,15
20307,子,15
20371,道理,15
20468,化学反应,15
20615,愿,15
21305,太重,15
21415,警匪,15
21855,飞船,15
21927,家长,15
22007,冬雨,15
22070,二十年,15
22615,色调,15
22908,项目,15
23135,外省,15
23220,心酸,15
23900,自带,15
24710,管家,15
24910,一家人,15
24981,刘雅瑟,15
25094,凝视,15
25233,责任,15
25611,锅,15
25634,老百姓,15
25651,自信,15
25810,鬼怪,15
25971,独特,15
26873,三位,15
26921,隔,15
26966,挖掘,15
27055,体量,15
27116,见夏,15
27145,铺,15
27597,单一,15
27634,闹剧,15
27660,癫狂,15
27759,暧昧,15
28008,蹭,15
28176,不愧,15
175,歼,14
176,要命,14
681,立体,14
748,劲儿,14
887,可贵,14
1236,说真的,14
1322,降低,14
1680,來,14
2111,我要,14
2416,我国,14
3105,彩虹,14
3157,认可,14
3176,BGM,14
3241,肤浅,14
3397,脸上,14
3409,点儿,14
3739,或者说,14
3930,很漂亮,14
4001,乐,14
4060,过往,14
4232,散场,14
4289,双线,14
4360,参加,14
4423,抑郁,14
4425,弄,14
4946,足以,14
5038,无数,14
5199,老戏骨,14
5495,上院,14
5675,综艺,14
5897,外星,14
5980,特意,14
6141,陈家,14
6484,流水账,14
6873,信仰,14
7454,肉,14
7506,加分,14
8693,缺失,14
8754,粗暴,14
8783,bgm,14
9054,影版,14
9098,地域,14
9171,大胆,14
9653,分开,14
9690,体系,14
9733,妖,14
9819,个体,14
10383,偶像剧,14
10443,回味,14
10466,讲清楚,14
10508,名,14
10807,病,14
10898,剧中,14
11635,疲惫,14
11948,早,14
12214,60,14
12655,这场,14
14060,奇迹,14
14294,演艺圈,14
14381,假期,14
14498,抓马,14
14596,四不像,14
14992,手,14
15191,这份,14
15232,几部,14
15301,法庭,14
15428,次,14
15687,山木,14
15783,模样,14
15883,深圳,14
16131,总有,14
16191,满满,14
16218,那一刻,14
16927,潮汕方言,14
16967,达,14
17425,=,14
17466,偶像,14
17544,男演员,14
17565,美感,14
17673,羡慕,14
18100,挖,14
18342,剧里,14
18556,....,14
18716,抛弃,14
18755,重心,14
18892,爱人,14
18952,太帅,14
19047,刘晓庆,14
19160,22,14
19161,妹妹,14
19262,命,14
19345,史诗,14
19472,祝,14
19527,数据,14
19618,反差,14
19673,随意,14
19785,紧张感,14
20527,阶段,14
21056,大饭店,14
21392,血,14
21422,卡司,14
21980,娱乐性,14
22022,无疑,14
22035,暴风,14
22523,呼应,14
22649,赢,14
23044,80,14
23274,伏笔,14
23653,枪,14
24063,迷,14
24224,开篇,14
24508,追,14
24557,日漫,14
25062,队长,14
25190,拍法,14
25352,长安,14
25447,高中,14
25458,不伦不类,14
25543,姑娘,14
25616,x,14
25622,烊,14
25731,一层,14
25914,逆光,14
26804,主动,14
26875,肉眼,14
27037,排片,14
27304,小镇,14
27559,压抑,14
28054,意淫,14
152,两次,13
239,奉献,13
283,干净利落,13
864,期望,13
923,不用说,13
1842,驴,13
1856,成年,13
2513,等于,13
2596,平衡,13
2911,炸裂,13
3097,收,13
3181,吊打,13
3215,第一场,13
3221,英雄主义,13
3480,於,13
3563,介绍,13
3678,阴暗,13
3726,担当,13
3770,谈不上,13
3948,升级,13
4089,一顿,13
4217,不通,13
4420,慢慢,13
4558,重逢,13
5225,制片人,13
5318,自杀,13
5320,当初,13
5327,虐,13
5383,分手,13
5789,磊乐,13
6001,宣发,13
6306,太强,13
6312,拼接,13
6326,关心,13
6386,转,13
6406,精神病,13
6578,记录,13
6601,发,13
6709,尹正,13
6744,门槛,13
7138,基调,13
7169,超时空,13
7238,稍显,13
7328,這部,13
7488,植物,13
7526,相,13
7656,唯美,13
7865,第二,13
8251,埋,13
8504,讲好,13
8724,暗网,13
8760,中途,13
8846,个性,13
8978,喝,13
9255,深深,13
9257,帅哥,13
9371,小丑,13
9515,大型,13
9554,别拍,13
9841,现实主义,13
9919,贴合,13
9944,揭示,13
10111,坚定,13
10170,生涯,13
10613,极具,13
10758,梁龙,13
11035,描述,13
11083,黑马,13
11418,描写,13
11484,武行,13
11664,绑架,13
11704,生物,13
12254,片里,13
12495,看成,13
12631,单独,13
13023,好玩,13
13052,皮,13
13222,幸运,13
13335,沒,13
13462,默默,13
13516,免费,13
13603,追梦,13
13857,热血沸腾,13
14020,挂,13
14292,高度,13
14312,淋漓尽致,13
14353,近年,13
14420,软件,13
15069,经不起,13
15351,cult,13
15406,误会,13
15536,山寨,13
15933,写实,13
15964,撞,13
16003,林音,13
16088,创造,13
16099,称得上,13
16103,兽,13
16127,许冠文,13
16251,太棒了,13
16302,刀,13
16307,聊天,13
16324,模板,13
16417,忽悠,13
16740,脱离,13
17100,幕后,13
17222,还会,13
17260,长镜头,13
17359,迷人,13
17614,怀念,13
17872,炫技,13
17960,逃离,13
18053,丽妃,13
18057,大屏幕,13
18279,恶人,13
18368,饱满,13
18388,精巧,13
18484,一身,13
18765,警匪片,13
18921,周深,13
19009,自圆其说,13
19401,差距,13
19452,及格线,13
19763,直观,13
20085,台湾,13
20489,腔调,13
20572,拿到,13
20743,口味,13
21048,原创,13
21140,剧场版,13
21515,周星驰,13
21652,一会儿,13
21701,后续,13
21943,流泪,13
21984,领域,13
22323,中段,13
22332,阿生,13
22597,奔,13
22636,太高,13
22913,麦当,13
23828,误解,13
23842,粤语版,13
23847,血腥,13
23928,电脑,13
24411,带有,13
24451,伤,13
24556,折磨,13
24599,疲态,13
24882,复刻,13
24921,抬,13
25203,很帅,13
25266,穿插,13
25402,喜剧效果,13
25430,自嘲,13
25530,过渡,13
25537,花里胡哨,13
25642,整容,13
26014,一步步,13
26127,珍贵,13
26144,算了,13
26260,梦回,13
26515,翻,13
26596,我妈,13
26629,打卡,13
26827,激动,13
26930,脚,13
27017,内涵,13
27278,讨论,13
27320,＝,13
27477,博士,13
27568,一笑,13
27839,演員,13
28587,為,13
28631,战胜,13
304,之处,12
415,盲战,12
973,换个,12
1065,外衣,12
1207,情爱,12
1338,人会,12
1535,好片,12
1721,养眼,12
1785,不留,12
1912,现实生活,12
2201,流行,12
2253,不说,12
2545,吉祥如意,12
2574,打造,12
2750,正邪,12
2916,昉,12
3166,琴娘,12
3216,地下,12
3328,片长,12
3395,高家,12
3468,女杀手,12
3771,影城,12
3796,稚嫩,12
3926,图,12
4029,差到,12
4153,跑断腿,12
4188,当做,12
4563,破碎,12
4621,转换,12
4824,崩,12
4840,忽视,12
4888,极,12
5119,活在,12
5342,几十年,12
5398,视觉效果,12
5595,极限,12
5667,土,12
5807,受伤,12
5977,甜蜜,12
6039,败笔,12
6135,抖音,12
6264,相处,12
6468,拼命,12
6514,一块,12
6607,和谐,12
6631,艰难,12
6634,父女情,12
6804,伤痛,12
6968,富人,12
7249,拆弹,12
7252,拜托,12
7548,炖,12
7626,独孤,12
8156,一脸,12
8232,系,12
8291,粗制滥造,12
8334,萱,12
8342,黑帮,12
8530,此类,12
8703,版权,12
8769,传奇,12
8899,硬核,12
8914,给出,12
9066,反抗,12
9301,媳妇,12
9408,开口,12
9416,low,12
10069,外壳,12
10225,片儿,12
10604,捉刀,12
10657,合理性,12
10744,上演,12
10753,恭喜,12
11246,网红,12
11581,推敲,12
11802,违和,12
11922,深沉,12
11968,交流,12
12493,落点,12
12520,沉稳,12
12865,趣味,12
13017,嫁衣,12
13058,网暴,12
13326,视效,12
13344,墓地,12
13459,佩服,12
13562,审核,12
13653,生存,12
13815,般,12
13848,怼,12
13950,愤怒,12
14086,太少,12
14300,集体,12
14468,考验,12
14623,主人公,12
15063,毁灭,12
15173,平铺直叙,12
15447,做好,12
15620,空洞,12
15926,最难,12
16002,圈钱,12
16239,狐妻,12
16317,尤为,12
16353,遭遇,12
16760,P,12
16943,五年,12
17027,东亚,12
17030,太低,12
17080,精髓,12
17401,眼前一亮,12
17636,夏洛特,12
17869,不值,12
18091,华丽,12
18147,仓促,12
18257,环环相扣,12
18329,张晓晨,12
18376,十二,12
18487,时不时,12
18668,温柔,12
19188,某种,12
19248,纠结,12
19441,应,12
19445,太美,12
19860,阴谋,12
20159,哒,12
20397,很爽,12
20500,塞,12
20617,生理,12
20696,年前,12
20752,扁平,12
20878,個,12
20961,好几个,12
21068,集合,12
21288,等待,12
21630,支撑,12
21700,太难,12
21862,罪案,12
21910,业余,12
22262,骄傲,12
22274,总会,12
22407,塑料,12
22594,普通话,12
22652,玻璃,12
22663,困难,12
22706,医生,12
22756,二是,12
22789,情书,12
22828,科学,12
22934,信息量,12
23011,目标,12
23519,渣,12
23650,案,12
23751,成分,12
23971,一坨,12
23976,编排,12
24002,领导,12
24022,讨好,12
24056,才华,12
24122,无感,12
24333,饭桌,12
24623,如果说,12
24993,同类,12
25360,插入,12
25706,松弛,12
25779,送给,12
25850,时而,12
25981,交织,12
25989,无趣,12
26181,跨,12
26483,非线性,12
26498,王丽坤,12
26537,异常,12
26666,古装,12
26853,凌乱,12
27091,声,12
27094,疏影,12
27407,自恋,12
28012,信任,12
28287,突突突,12
28486,雨,12
28559,靠着,12
350,人员,11
435,烂俗,11
604,执念,11
614,打架,11
621,上午,11
646,秀,11
753,黄磊,11
787,语境,11
877,太久,11
1172,崛起,11
1640,几条,11
1645,山村,11
1678,传递,11
1770,额,11
1786,旁白,11
1827,期间,11
1900,天花板,11
1915,阳光,11
2082,包场,11
2187,病毒,11
2230,记住,11
2329,引发,11
2334,高科技,11
2362,便是,11
2411,上线,11
2600,高分,11
2825,一方,11
3609,本色,11
3632,厅,11
3663,取景,11
3674,机械,11
3842,清新,11
3866,刘嘉玲,11
3885,糟粕,11
4199,巧思,11
4340,满脸,11
4464,编导,11
4802,第一幕,11
4826,万万,11
4939,太有,11
5259,当成,11
5347,谜底,11
5415,内敛,11
5598,扣,11
5674,放下,11
5926,逗,11
6101,打击,11
6178,条,11
6179,雖然,11
6480,拍下去,11
6618,光影,11
6635,＋,11
6714,两天,11
6782,原型,11
6805,报警,11
6937,戏剧化,11
7054,人物形象,11
7061,绚烂,11
7075,风格化,11
7081,快速,11
7426,95,11
7466,扮演,11
7487,早上,11
7595,girls,11
7710,在意,11
8065,传达,11
8088,伟仔,11
8165,包裹,11
8196,长相,11
8276,太空,11
8299,返航,11
8557,改动,11
9053,街头,11
9139,森林,11
9338,不带,11
9629,琐碎,11
9714,江,11
9994,披,11
10149,起承转合,11
10243,动,11
10292,咖,11
10380,陆斌,11
10598,陷入,11
10609,好歹,11
10675,衣服,11
10754,全国,11
10960,称之为,11
10983,多人,11
11102,残酷,11
11232,一声,11
11461,天赋,11
11467,★,11
11764,酣畅淋漓,11
11918,逆战,11
11947,出声,11
11954,概率,11
12411,反思,11
12452,那套,11
12645,加持,11
12750,同情,11
12818,网友,11
12888,很赞,11
12922,镖客,11
12938,冲破,11
13151,拼贴,11
13387,很差,11
13433,多加,11
13496,精华,11
13530,争吵,11
13566,需求,11
13622,娶,11
13698,毕业,11
13730,旅游,11
13808,一出场,11
13830,不明,11
13878,路子,11
14160,龙马精神,11
14276,会演,11
14334,仇,11
14826,夜,11
15010,抽丝剥茧,11
15081,田晓鹏,11
15478,调性,11
15702,片头,11
15770,厅里,11
15914,小学,11
15987,浮光掠影,11
16035,我爱你,11
16436,ip,11
16475,心灵,11
16516,前辈,11
16824,很能,11
16935,词,11
16944,尹,11
16952,大师,11
17085,蒋易,11
17184,娃,11
17316,黑白,11
17445,无敌,11
17521,八,11
17640,凑合,11
17940,成人,11
17963,自以为是,11
17998,空,11
18018,暗恋,11
18064,专家,11
18110,石黑,11
18141,宫崎骏,11
18144,猪,11
18435,爬,11
18705,保证,11
18742,擦,11
18790,邪,11
18908,品质,11
19081,腿,11
19356,自行车,11
19404,气死我了,11
19429,映射,11
19535,滚,11
19625,代价,11
19655,偏见,11
19790,差异,11
20337,抛,11
20427,发声,11
20975,压根,11
21477,热点,11
21614,格局,11
22793,意象,11
22924,挣扎,11
23000,清纯,11
23069,天王,11
23107,一次次,11
23234,男二,11
23387,既有,11
23453,陌生,11
23613,鲜活,11
23786,边缘,11
23792,BOSS,11
23796,弃,11
23903,脆弱,11
24077,他演,11
24388,屁,11
24592,执行,11
24718,揭晓,11
24790,继承,11
24883,一是,11
24947,门口,11
25124,太太,11
25420,口号,11
25439,完后,11
25544,隔离,11
25558,一夜,11
25743,通篇,11
25755,几句,11
25830,观察,11
25849,二十分钟,11
26190,一秒,11
26269,特技,11
26481,走过,11
26693,私人,11
26725,狠,11
26828,敬佩,11
27405,大团圆,11
27548,过猛,11
27607,认知,11
27885,张婧,11
27954,很快,11
28034,岳麓书院,11
28083,本土化,11
28252,耽误,11
28290,弥补,11
19,TM,10
117,生活化,10
132,对峙,10
143,收获,10
331,幌子,10
440,局限,10
442,乍,10
467,分不清,10
537,机,10
814,冯绍峰,10
873,骨子里,10
876,人民,10
1265,金钱,10
1290,跳戏,10
1396,煎熬,10
1438,重要性,10
1546,群演,10
1550,常规,10
1636,龙,10
1716,逻辑性,10
2000,有點,10
2250,加长版,10
2274,新鲜感,10
2415,插叙,10
2514,要素,10
2522,第二天,10
2549,热,10
2559,一切都是,10
2582,加点,10
2607,第二幕,10
2766,物质,10
3339,碾压,10
3528,冗长,10
3596,受害者,10
3676,答案,10
3760,残忍,10
3790,突如其来,10
3851,松散,10
3875,久违,10
3876,美丽,10
4106,事实证明,10
4162,李若彤,10
4170,每一秒,10
4204,劇情,10
4282,消解,10
4330,潮汕地区,10
4864,点子,10
5127,一批,10
5210,创新,10
5229,屎尿,10
5352,严谨,10
5753,杀人案,10
5831,警察故事,10
5893,失控,10
5916,荒野,10
6161,三部,10
6175,无关,10
6234,你好,10
6254,尚可,10
6297,简陋,10
6299,对得起,10
6451,太丑,10
6528,发自内心,10
6529,压力,10
6682,話,10
6775,失忆,10
6862,四字,10
6974,许一,10
6994,信服,10
7479,过多,10
7491,穿梭,10
7516,堡垒,10
7665,烧脑,10
7824,卖力,10
8015,心态,10
8062,情境,10
8064,懒得,10
8155,战争,10
8178,什麼,10
8205,费,10
8226,因果,10
8230,无间道,10
8256,诶,10
8877,一瞬间,10
8927,异形,10
8957,违,10
9012,一下子,10
9075,差评,10
9186,案情,10
9261,......,10
9366,严华,10
9383,铺陈,10
9419,快点,10
9444,多点,10
9455,貌似,10
9514,见面,10
9814,我能,10
10011,定义,10
10013,宿命,10
10132,流言,10
10311,王一博演,10
10333,点映场,10
10364,踏血,10
10472,看好,10
10602,发疯,10
10665,连贯,10
10692,IMAX,10
10738,日子,10
10899,感官,10
10928,精美,10
10950,羁绊,10
11078,活动,10
11137,恶毒,10
11207,油,10
11338,投入,10
11541,滥用,10
11770,讨巧,10
11915,凌厉,10
12174,驾驭,10
12590,从来不,10
12753,试探,10
12843,交给,10
